123,202002128279,1,98,"Other moving violation (coasting, backing, opening door)"
124,202002128279,2,0,None
125,202002128306,1,58,Following too closely
126,202002128306,2,0,None
127,202002128316,1,0,None
128,202002128320,1,53,"Improper, unsafe passing"
129,202002128320,2,0,None
130,202002128325,1,0,None
131,202002128334,1,58,Following too closely
132,202002128334,2,0,None
133,202002128334,3,0,None
134,202002128346,1,4,"Inattentive, careless, improper driving, driving without due care"
135,202002128465,1,0,None
136,202002128465,2,0,None
137,202002128511,1,0,None
138,202002128511,2,0,None
139,202002128513,1,0,None
140,202002128513,2,0,None
141,202002128522,1,58,Following too closely
142,202002128522,2,0,None
143,202002128532,1,69,"Lane violations, generally"
144,202002128532,1,75,Fail to carry insurance card
145,202002128532,2,0,None
146,202002128534,1,0,None
147,202002128591,1,0,None
148,202002128595,1,46,Fail to yield generally
149,202002128595,1,72,Other driver license violations
150,202002128595,2,0,None
151,202002130047,1,37,Fail to obey stop sign
152,202002130047,1,75,Fail to carry insurance card
153,202002130047,2,0,None
154,202002130088,1,0,None
155,202002130120,1,98,"Other moving violation (coasting, backing, opening door)"
156,202002130120,2,0,None
157,202002130208,1,0,None
158,202002130208,2,0,None
159,202002130209,1,46,Fail to yield generally
160,202002130209,1,72,Other driver license violations
161,202002130209,1,83,Failure to require restraint use (by self or passengers)
162,202002130209,2,19,"Alcohol, drug, or impairment violations generally"
163,202002130227,1,37,Fail to obey stop sign
164,202002130229,1,0,None
165,202002130229,2,0,None
166,202002130231,1,0,None
167,202002130250,1,0,None
168,202002130251,1,31,Fail to stop for red signal
169,202002130251,2,0,None
170,202002130262,1,0,None
171,202002130342,1,46,Fail to yield generally
172,202002130342,2,0,None
173,202002130353,1,0,None
174,202002130417,1,58,Following too closely
175,202002130417,2,0,None
176,202002130428,1,31,Fail to stop for red signal
177,202002130428,2,0,None
178,202002130435,1,58,Following too closely
179,202002130435,2,0,None
180,202002130437,1,4,"Inattentive, careless, improper driving, driving without due care"
181,202002130437,2,0,None
182,202002130742,1,0,None
183,202002130839,1,0,None
184,202002130839,2,0,None
185,202002130839,3,0,None
186,202002130880,1,23,Speed greater than reasonable & prudent (not necessarily over the limit)
187,202002130885,1,46,Fail to yield generally
188,202002130885,2,0,None
189,202002130908,1,0,None
190,202002130908,2,0,None
191,202002130914,1,0,None
192,202002130914,2,0,None
193,202002130928,1,0,None
194,202002130928,2,4,"Inattentive, careless, improper driving, driving without due care"
195,202002130933,1,0,None
196,202002130933,2,0,None
197,202002130934,1,76,Driving uninsured vehicle
198,202002130934,2,0,None
199,202002130951,1,0,None
200,202002130951,2,0,None
201,202002130984,1,46,Fail to yield generally
202,202002130984,2,0,None
203,202002131021,1,0,None
204,202002131021,2,72,Other driver license violations
205,202002131021,3,0,None
206,202002131021,4,72,Other driver license violations
207,202002131039,1,0,None
208,202002131039,2,0,None
209,202002131039,3,0,None
210,202002132939,1,0,None
211,202002132939,2,0,None
212,202002132941,1,0,None
213,202002132941,2,0,None
214,202002132948,1,69,"Lane violations, generally"
215,202002132948,2,0,None
216,202002133125,1,0,None
217,202002133170,1,4,"Inattentive, careless, improper driving, driving without due care"
218,202002133170,1,71,Driving while license withdrawn
219,202002133230,1,0,None
220,202002133230,2,0,None
221,202002133232,1,0,None
222,202002133272,1,0,None
223,202002133272,2,0,None
224,202002133292,1,0,None
225,202002133292,2,0,None
226,202002133300,1,0,None
227,202002133300,2,0,None
228,202002133408,1,0,None
229,202002133408,2,0,None
230,202002133411,1,99,Unknown Violation(s)
231,202002133411,2,0,None
232,202002133427,1,12,Driving while impaired
233,202002133477,1,0,None
234,202002133506,1,0,None
235,202002133506,2,0,None
236,202002133520,1,0,None
237,202002133520,2,0,None
238,202002133539,1,82,Brake violations
239,202002133561,1,82,Brake violations
240,202002133574,1,0,None
241,202002133638,1,29,"Speed related violations, generally"
242,202002133638,1,83,Failure to require restraint use (by self or passengers)
243,202002133640,1,0,None
244,202002133982,1,0,None
245,202002133982,2,0,None
246,202002133985,1,0,None
247,202002133989,1,0,None
248,202002134016,1,0,None
249,202002134070,1,0,None
250,202002134081,1,0,None
251,202002134090,1,0,None
252,202002134129,1,0,None
253,202002134129,2,0,None
254,202002134161,1,46,Fail to yield generally
255,202002134161,2,0,None
256,202002134207,1,0,None
257,202002134207,2,0,None
258,202002134212,1,0,None
259,202002135678,1,0,None
260,202002135702,1,0,None
261,202002135723,1,4,"Inattentive, careless, improper driving, driving without due care"
262,202002135723,2,0,None
263,202002135793,1,4,"Inattentive, careless, improper driving, driving without due care"
264,202002135793,2,0,None
265,202002135793,3,71,Driving while license withdrawn
266,202002135802,1,46,Fail to yield generally
267,202002135802,2,0,None
268,202002135843,1,4,"Inattentive, careless, improper driving, driving without due care"
269,202002135958,1,0,None
270,202002136112,1,0,None
271,202002136112,2,0,None
272,202002136124,1,0,None
273,202002136124,2,0,None
274,202002136292,1,46,Fail to yield generally
275,202002136292,2,0,None
276,202002136294,1,61,Unsafe or prohibited lane change
277,202002136294,2,0,None
278,202002136303,1,0,None
279,202002136303,2,0,None
280,202002136304,1,4,"Inattentive, careless, improper driving, driving without due care"
281,202002136304,1,72,Other driver license violations
282,202002136343,1,46,Fail to yield generally
283,202002136343,2,0,None
284,202002136398,1,0,None
285,202002136403,1,99,Unknown Violation(s)
286,202002136419,1,0,None
287,202002136431,1,0,None
288,202002136431,2,0,None
289,202002136550,1,0,None
290,202002136550,2,0,None
291,202002136552,1,0,None
292,202002136552,2,0,None
293,202002136570,1,0,None
294,202002136577,1,0,None
295,202002136577,2,0,None
296,202002136595,1,0,None
297,202002136596,1,52,"Driving on left, wrong side of road, generally"
298,202002136596,2,0,None
299,202002136597,1,35,Fail to obey signal generally
300,202002136597,2,0,None
301,202002136598,1,0,None
302,202002136599,1,0,None
303,202002136599,2,35,Fail to obey signal generally
304,202002136599,2,74,Vehicle registration violations
305,202002136599,2,76,Driving uninsured vehicle
306,202002136678,1,46,Fail to yield generally
307,202002136678,2,0,None
308,202002136936,1,0,None
309,202002137017,1,0,None
310,202002137023,1,0,None
311,202002137036,1,0,None
312,202002137050,1,0,None
313,202002137083,1,0,None
314,202002137083,2,0,None
315,202002137101,1,0,None
316,202002137106,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
317,202002137109,1,69,"Lane violations, generally"
318,202002137113,1,0,None
319,202002137125,1,0,None
320,202002137125,2,0,None
321,202002137138,1,0,None
322,202002137142,1,76,Driving uninsured vehicle
323,202002137142,2,0,None
324,202002137146,1,0,None
325,202002137150,1,0,None
326,202002137150,2,0,None
327,202002137162,1,0,None
328,202002137165,1,0,None
329,202002137165,2,46,Fail to yield generally
330,202002137185,1,0,None
331,202002137291,1,72,Other driver license violations
332,202002137291,2,0,None
333,202002137294,1,72,Other driver license violations
334,202002137294,2,0,None
335,202002137302,1,72,Other driver license violations
336,202002137302,2,0,None
337,202002138943,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
338,202002138946,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
339,202002138949,1,0,None
340,202002138961,1,0,None
341,202002138961,2,0,None
342,202002138961,3,0,None
343,202002138966,1,0,None
344,202002138971,1,0,None
345,202002138971,2,0,None
346,202002138974,1,0,None
347,202002138974,2,0,None
348,202002139033,1,0,None
349,202002139033,2,0,None
350,202002139103,1,0,None
351,202002139103,2,0,None
352,202002139259,1,0,None
353,202002139270,1,0,None
354,202002139270,2,0,None
355,202002139370,1,0,None
356,202002139370,2,4,"Inattentive, careless, improper driving, driving without due care"
357,202002139372,1,0,None
358,202002139382,1,0,None
359,202002139402,1,0,None
360,202002139402,2,0,None
361,202002139420,1,98,"Other moving violation (coasting, backing, opening door)"
362,202002139420,2,0,None
363,202002139541,1,0,None
364,202002139577,1,4,"Inattentive, careless, improper driving, driving without due care"
365,202002139577,2,0,None
366,202002139585,1,0,None
367,202002139585,2,0,None
368,202002139604,1,0,None
369,202002139604,2,0,None
370,202002139614,1,46,Fail to yield generally
371,202002139614,2,0,None
372,202002139624,1,4,"Inattentive, careless, improper driving, driving without due care"
373,202002139624,2,0,None
374,202002139624,3,72,Other driver license violations
375,202002139625,1,0,None
376,202002139646,1,0,None
377,202002139646,2,0,None
378,202002139655,1,37,Fail to obey stop sign
379,202002139655,2,0,None
380,202002139664,1,0,None
381,202002139695,1,0,None
382,202002139695,2,0,None
383,202002139742,1,0,None
384,202002139742,2,0,None
385,202002139753,1,0,None
386,202002139753,2,0,None
387,202002139772,1,0,None
388,202002139772,2,0,None
389,202002139781,1,3,"Unsafe reckless (not willful, wanton reckless) driving"
390,202002139781,1,71,Driving while license withdrawn
391,202002139781,1,76,Driving uninsured vehicle
392,202002139792,1,35,Fail to obey signal generally
393,202002139792,2,0,None
394,202002139845,1,0,None
395,202002140000,1,0,None
396,202002140000,2,0,None
397,202002140000,3,0,None
398,202002140000,4,0,None
399,202002140001,1,0,None
400,202002140001,2,0,None
401,202002140001,3,0,None
402,202002140029,1,0,None
403,202002140029,2,0,None
404,202002140058,1,0,None
405,202002140058,2,0,None
406,202002140058,3,0,None
407,202002140076,1,0,None
408,202002140076,2,0,None
409,202002140080,1,0,None
410,202002140084,1,22,Speeding (above the speed limit)
411,202002140084,2,0,None
412,202002140084,3,0,None
413,202002140108,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
414,202002140115,1,0,None
415,202002140115,2,0,None
416,202002140138,1,0,None
417,202002140138,2,72,Other driver license violations
418,202002140145,1,46,Fail to yield generally
419,202002140145,2,0,None
420,202002140153,1,0,None
421,202002140162,1,0,None
422,202002140184,1,98,"Other moving violation (coasting, backing, opening door)"
423,202002140184,2,0,None
424,202002140254,1,98,"Other moving violation (coasting, backing, opening door)"
425,202002140277,1,42,"Improper method & position of turn (too wide, wrong lane)"
426,202002140277,2,0,None
427,202002142022,1,0,None
428,202002142022,2,29,"Speed related violations, generally"
429,202002142022,2,76,Driving uninsured vehicle
430,202002142039,1,46,Fail to yield generally
431,202002142039,2,0,None
432,202002142039,3,0,None
433,202002142088,1,32,Fail to stop for flashing red
434,202002142088,2,0,None
435,202002142109,1,7,"Hit-and-run, fail to stop after crash"
436,202002142109,1,71,Driving while license withdrawn
437,202002142109,1,75,Fail to carry insurance card
438,202002142409,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
439,202002142409,2,0,None
440,202002142419,1,37,Fail to obey stop sign
441,202002142419,2,0,None
442,202002142440,1,76,Driving uninsured vehicle
443,202002142440,2,0,None
444,202002142460,1,72,Other driver license violations
445,202002142460,2,0,None
446,202002142481,1,0,None
447,202002142499,1,4,"Inattentive, careless, improper driving, driving without due care"
448,202002142499,1,76,Driving uninsured vehicle
449,202002142499,2,0,None
450,202002142501,1,0,None
451,202002142501,2,0,None
452,202002142599,1,46,Fail to yield generally
453,202002142670,1,0,None
454,202002142670,2,0,None
455,202002142806,1,46,Fail to yield generally
456,202002142806,2,0,None
457,202002142811,1,0,None
458,202002142819,1,58,Following too closely
459,202002142819,2,0,None
460,202002142822,1,58,Following too closely
461,202002142822,2,0,None
462,202002142838,1,0,None
463,202002142851,1,69,"Lane violations, generally"
464,202002142851,2,0,None
465,202002142854,1,0,None
466,202002142854,2,0,None
467,202002143025,1,0,None
468,202002143025,2,0,None
469,202002143113,1,0,None
470,202002143116,1,0,None
471,202002143116,2,0,None
472,202002143157,1,0,None
473,202002143157,2,0,None
474,202002143217,1,0,None
475,202002143217,2,0,None
476,202002143228,1,58,Following too closely
477,202002143228,2,0,None
478,202002143239,1,0,None
479,202002143239,2,0,None
480,202002143239,3,0,None
481,202002143298,1,58,Following too closely
482,202002143298,2,0,None
483,202002143371,1,0,None
484,202002143410,1,4,"Inattentive, careless, improper driving, driving without due care"
485,202002143410,2,0,None
486,202002143430,1,4,"Inattentive, careless, improper driving, driving without due care"
487,202002143430,2,0,None
488,202002143553,1,0,None
489,202002143643,1,0,None
490,202002143643,2,0,None
491,202002143654,1,0,None
492,202002143703,1,0,None
493,202002143713,1,0,None
494,202002143713,2,0,None
495,202002143714,1,0,None
496,202002143744,1,0,None
497,202002143765,1,99,Unknown Violation(s)
498,202002143765,2,0,None
499,202002143765,3,0,None
500,202002143766,1,0,None
501,202002143766,2,0,None
502,202002143776,1,0,None
503,202002143776,2,0,None
504,202002143780,1,0,None
505,202002143846,1,0,None
506,202002143846,2,0,None
507,202002143888,1,0,None
508,202002143922,1,0,None
509,202002143922,2,0,None
510,202002143923,2,53,"Improper, unsafe passing"
511,202002143944,1,0,None
512,202002143944,2,0,None
513,202002143944,3,0,None
514,202002143964,1,0,None
515,202002143964,2,95,No Driver Present/Unknown if Driver Present
516,202002143988,1,0,None
517,202002144000,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
518,202002144026,1,0,None
519,202002144029,1,0,None
520,202002144029,2,0,None
521,202002144045,1,0,None
522,202002144083,1,74,Vehicle registration violations
523,202002144083,1,98,"Other moving violation (coasting, backing, opening door)"
524,202002144083,2,72,Other driver license violations
525,202002144144,1,71,Driving while license withdrawn
526,202002144144,1,98,"Other moving violation (coasting, backing, opening door)"
527,202002144144,2,0,None
528,202002144169,1,0,None
529,202002144209,1,8,"Fail to give aid, info., wait for police after crash"
530,202002144217,1,0,None
531,202002144217,2,0,None
532,202002144217,3,0,None
533,202002144222,1,46,Fail to yield generally
534,202002144222,2,0,None
535,202002144232,1,0,None
536,202002144232,2,0,None
537,202002144240,1,79,Non-moving violations generally
538,202002144240,2,0,None
539,202002144246,1,0,None
540,202002144251,1,0,None
541,202002144251,2,0,None
542,202002144254,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
543,202002144254,2,0,None
544,202002144264,1,0,None
545,202002144264,2,0,None
546,202002144295,1,0,None
547,202002144295,2,0,None
548,202002144298,1,0,None
549,202002144302,1,0,None
550,202002144307,1,0,None
551,202002144322,1,0,None
552,202002144322,2,0,None
553,202002144343,1,0,None
554,202002144343,2,0,None
555,202002144351,1,0,None
556,202002144351,2,0,None
557,202002144373,1,0,None
558,202002144373,2,0,None
559,202002144390,1,0,None
560,202002144390,2,0,None
561,202002144399,1,0,None
562,202002144399,2,0,None
563,202002144401,1,71,Driving while license withdrawn
564,202002144401,1,76,Driving uninsured vehicle
565,202002144401,2,0,None
566,202002144403,1,0,None
567,202002144416,1,0,None
568,202002144416,2,0,None
569,202002144422,1,0,None
570,202002144422,2,79,Non-moving violations generally
571,202002144447,1,0,None
572,202002144447,2,0,None
573,202002144450,1,0,None
574,202002144450,2,0,None
575,202002144462,1,0,None
576,202002144462,2,0,None
577,202002144465,1,79,Non-moving violations generally
578,202002144465,2,0,None
579,202002144477,1,0,None
580,202002144477,2,0,None
581,202002144481,1,0,None
582,202002144481,2,0,None
583,202002144484,1,0,None
584,202002144484,2,0,None
585,202002144496,1,0,None
586,202002144496,2,0,None
587,202002144496,3,0,None
588,202002144504,1,0,None
589,202002144504,2,0,None
590,202002144506,1,0,None
591,202002144506,2,0,None
592,202002144510,1,0,None
593,202002144510,2,0,None
594,202002144523,1,0,None
595,202002144523,2,0,None
596,202002144529,1,75,Fail to carry insurance card
597,202002144536,1,0,None
598,202002144536,2,0,None
599,202002144545,1,0,None
600,202002144546,1,0,None
601,202002144546,2,0,None
602,202002144546,3,0,None
603,202002144560,1,0,None
604,202002144560,2,0,None
605,202002144562,1,0,None
606,202002144564,1,0,None
607,202002144564,2,0,None
608,202002144574,1,0,None
609,202002144574,2,0,None
610,202002144574,3,0,None
611,202002144576,1,0,None
612,202002144582,1,0,None
613,202002144582,2,0,None
614,202002144583,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
615,202002144583,2,0,None
616,202002144585,1,0,None
617,202002144585,2,0,None
618,202002144594,1,0,None
619,202002144594,2,0,None
620,202002144596,1,0,None
621,202002144615,1,0,None
622,202002144615,2,0,None
623,202002144640,1,0,None
624,202002144640,2,0,None
625,202002144642,1,0,None
626,202002144645,1,0,None
627,202002144645,2,75,Fail to carry insurance card
628,202002144650,1,0,None
629,202002144650,2,0,None
630,202002144652,1,0,None
631,202002144652,2,0,None
632,202002144930,1,0,None
633,202002144930,2,0,None
634,202002145010,1,0,None
635,202002145010,2,0,None
636,202002145058,1,0,None
637,202002145060,1,0,None
638,202002145060,2,0,None
639,202002145069,1,0,None
640,202002145069,2,0,None
641,202002145106,1,0,None
642,202002145106,2,0,None
643,202002145168,1,72,Other driver license violations
644,202002145168,2,0,None
645,202002145186,1,0,None
646,202002145186,2,0,None
647,202002145200,1,99,Unknown Violation(s)
648,202002145250,1,49,"Turn, yield, signaling violations generally"
649,202002145250,2,0,None
650,202002145266,1,0,None
651,202002145307,1,0,None
652,202002145313,1,46,Fail to yield generally
653,202002145313,2,0,None
654,202002145314,1,37,Fail to obey stop sign
655,202002145314,2,0,None
656,202002145330,1,0,None
657,202002145330,2,0,None
658,202002145334,1,0,None
659,202002145338,1,69,"Lane violations, generally"
660,202002145338,2,72,Other driver license violations
661,202002145340,1,98,"Other moving violation (coasting, backing, opening door)"
662,202002145340,2,0,None
663,202002145370,1,46,Fail to yield generally
664,202002145370,2,0,None
665,202002145374,1,0,None
666,202002145374,2,0,None
667,202002145376,1,0,None
668,202002145412,1,98,"Other moving violation (coasting, backing, opening door)"
669,202002145413,1,0,None
670,202002145413,2,69,"Lane violations, generally"
671,202002145419,1,69,"Lane violations, generally"
672,202002145419,2,0,None
673,202002145419,3,0,None
674,202002145430,1,0,None
675,202002145430,2,0,None
676,202002145444,1,0,None
677,202002145444,2,0,None
678,202002145450,1,0,None
679,202002145451,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
680,202002145460,1,0,None
681,202002145460,2,0,None
682,202002145466,1,46,Fail to yield generally
683,202002145466,2,0,None
684,202002145469,1,46,Fail to yield generally
685,202002145469,2,0,None
686,202002145479,1,4,"Inattentive, careless, improper driving, driving without due care"
687,202002145480,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
688,202002145480,1,51,Driving wrong way on one-way road
689,202002145480,2,0,None
690,202002145482,1,0,None
691,202002145494,1,61,Unsafe or prohibited lane change
692,202002145494,2,0,None
693,202002145511,1,23,Speed greater than reasonable & prudent (not necessarily over the limit)
694,202002145511,2,0,None
695,202002145544,1,0,None
696,202002145552,1,0,None
697,202002145552,2,0,None
698,202002145584,1,58,Following too closely
699,202002145584,2,0,None
700,202002145584,3,0,None
701,202002145584,4,0,None
702,202002145584,5,0,None
703,202002145584,6,0,None
704,202002145584,7,0,None
705,202002145587,1,3,"Unsafe reckless (not willful, wanton reckless) driving"
706,202002145587,2,0,None
707,202002145603,1,46,Fail to yield generally
708,202002145603,2,0,None
709,202002145695,1,39,Fail to obey traffic control device
710,202002145695,2,0,None
711,202002145696,1,69,"Lane violations, generally"
712,202002145696,2,0,None
713,202002145701,1,46,Fail to yield generally
714,202002145701,2,0,None
715,202002145708,1,0,None
716,202002145717,1,98,"Other moving violation (coasting, backing, opening door)"
717,202002145717,2,72,Other driver license violations
718,202002145717,3,0,None
719,202002145718,1,0,None
720,202002145718,2,0,None
721,202002145723,1,69,"Lane violations, generally"
722,202002145773,1,58,Following too closely
723,202002145773,2,0,None
724,202002145774,1,0,None
725,202002145774,2,0,None
726,202002145778,1,58,Following too closely
727,202002145778,2,0,None
728,202002145789,1,29,"Speed related violations, generally"
729,202002145789,2,0,None
730,202002145836,1,46,Fail to yield generally
731,202002145836,2,0,None
732,202002145846,1,98,"Other moving violation (coasting, backing, opening door)"
733,202002145871,1,4,"Inattentive, careless, improper driving, driving without due care"
734,202002145871,2,0,None
735,202002145909,1,58,Following too closely
736,202002145909,2,0,None
737,202002145919,1,0,None
738,202002145923,1,46,Fail to yield generally
739,202002145923,2,0,None
740,202002145926,1,98,"Other moving violation (coasting, backing, opening door)"
741,202002145931,1,0,None
742,202002145939,1,0,None
743,202002145944,1,31,Fail to stop for red signal
744,202002145945,1,4,"Inattentive, careless, improper driving, driving without due care"
745,202002145954,1,37,Fail to obey stop sign
746,202002145954,2,46,Fail to yield generally
747,202002145955,1,46,Fail to yield generally
748,202002145955,1,71,Driving while license withdrawn
749,202002145955,1,99,Unknown Violation(s)
750,202002145955,2,0,None
751,202002145956,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
752,202002145956,2,0,None
753,202002145986,1,83,Failure to require restraint use (by self or passengers)
754,202002145995,1,76,Driving uninsured vehicle
755,202002145995,2,0,None
756,202002145996,1,0,None
757,202002145996,2,0,None
758,202002146008,1,23,Speed greater than reasonable & prudent (not necessarily over the limit)
759,202002146008,2,0,None
760,202002146009,1,0,None
761,202002146013,1,46,Fail to yield generally
762,202002146013,2,0,None
763,202002146022,1,2,Willful reckless driving; driving to endanger; negligent driving
764,202002146022,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
765,202002146022,1,19,"Alcohol, drug, or impairment violations generally"
766,202002146022,1,98,"Other moving violation (coasting, backing, opening door)"
767,202002146037,1,0,None
768,202002146045,1,5,Fleeing or eluding police
769,202002146045,1,11,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
770,202002146054,1,0,None
771,202002146076,1,0,None
772,202002146108,1,4,"Inattentive, careless, improper driving, driving without due care"
773,202002146108,2,0,None
774,202002146146,1,31,Fail to stop for red signal
775,202002146146,1,71,Driving while license withdrawn
776,202002146146,1,75,Fail to carry insurance card
777,202002146146,2,75,Fail to carry insurance card
778,202002146150,1,98,"Other moving violation (coasting, backing, opening door)"
779,202002146150,2,0,None
780,202002146199,1,98,"Other moving violation (coasting, backing, opening door)"
781,202002146208,1,0,None
782,202002146208,2,0,None
783,202002148388,1,0,None
784,202002148388,2,58,Following too closely
785,202002148397,1,69,"Lane violations, generally"
786,202002148398,1,29,"Speed related violations, generally"
787,202002148426,1,0,None
788,202002148467,1,0,None
789,202002148618,1,0,None
790,202002148637,1,0,None
791,202002148678,1,76,Driving uninsured vehicle
792,202002148748,1,0,None
793,202002148799,1,0,None
794,202002148799,2,0,None
795,202002148799,3,0,None
796,202002148807,1,0,None
797,202002148807,2,0,None
798,202002148833,1,69,"Lane violations, generally"
799,202002148833,2,0,None
800,202002148861,1,46,Fail to yield generally
801,202002148881,1,46,Fail to yield generally
802,202002148881,2,0,None
803,202002148929,1,0,None
804,202002148943,1,0,None
805,202002148953,1,0,None
806,202002148983,1,71,Driving while license withdrawn
807,202002148991,1,0,None
808,202002149003,1,0,None
809,202002149003,2,0,None
810,202002149003,3,0,None
811,202002149006,1,0,None
812,202002149006,2,0,None
813,202002149149,1,0,None
814,202002149199,1,0,None
815,202002149199,2,58,Following too closely
816,202002149274,1,0,None
817,202002149274,2,0,None
818,202002149308,1,0,None
819,202002149308,2,0,None
820,202002149323,1,0,None
821,202002149323,2,0,None
822,202002149363,1,46,Fail to yield generally
823,202002149363,2,0,None
824,202002149364,1,0,None
825,202002149364,2,95,No Driver Present/Unknown if Driver Present
826,202002149474,1,0,None
827,202002149486,1,46,Fail to yield generally
828,202002149486,2,0,None
829,202002149489,1,42,"Improper method & position of turn (too wide, wrong lane)"
830,202002149489,2,0,None
831,202002149547,1,0,None
832,202002149547,2,0,None
833,202002149551,1,0,None
834,202002149562,1,0,None
835,202002149562,2,0,None
836,202002149573,1,29,"Speed related violations, generally"
837,202002149573,2,0,None
838,202002149588,1,0,None
839,202002149600,1,0,None
840,202002149600,2,0,None
841,202002149604,1,0,None
842,202002149608,1,99,Unknown Violation(s)
843,202002149609,1,71,Driving while license withdrawn
844,202002149616,1,0,None
845,202002149616,2,0,None
846,202002149619,1,0,None
847,202002149619,2,19,"Alcohol, drug, or impairment violations generally"
848,202002149713,1,98,"Other moving violation (coasting, backing, opening door)"
849,202002149713,2,0,None
850,202002149740,1,62,"Improper use of lane (enter of 3-lane road, HOV designated lane)"
